Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Expenses,Children,Age,Relationship Status,TotalAcceptedCmp,NumTotalPurchases,Customer_Day
2,88097.0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,844,1,43,1,4,19,840
1,51948.0,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,311,1,46,1,0,11,445
1,71853.0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,1149,0,39,1,0,16,488
2,35876.0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,129,0,38,1,0,7,230
1,40049.0,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,32,1,69,0,0,4,416
1,39660.0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,299,1,39,0,1,11,850
1,50127.0,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,320,1,59,1,1,12,191
2,43263.0,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,441,1,44,1,0,13,745
2,62845.0,2012-01-10,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1178,2,72,1,2,17,1061
1,18929.0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,0,31,1,0,5,658
0,24367.0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,24,1,39,0,0,3,626
1,33249.0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,112,1,46,0,0,6,654
2,26887.0,2013-10-02,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,30,1,62,1,0,4,430
3,50150.0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,410,0,38,1,0,14,534
1,62061.0,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,800,1,45,1,1,21,462
3,85696.0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,1313,0,59,0,1,19,641
3,76542.0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,1483,0,65,1,0,22,616
1,70515.0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,1258,0,28,0,1,16,411
1,18227.0,2012-08-11,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,28,1,34,1,0,3,847
1,69139.0,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,227,1,56,1,0,10,313
1,69109.0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,0,39,1,2,19,816
1,69627.0,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,861,1,59,0,0,21,629
1,38136.0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,103,1,43,1,1,6,593
3,62159.0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,634,0,75,0,0,18,222
1,80695.0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,1918,0,58,0,0,18,342
2,33316.0,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,131,2,50,0,0,7,605
1,58554.0,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,586,2,53,1,0,16,801
0,17256.0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,62,1,29,1,1,5,378
1,53034.0,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,447,2,47,0,0,14,555
2,52203.0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,939,0,71,1,0,26,858
2,59601.0,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,797,1,44,0,1,11,499
2,75154.0,2012-04-09,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,1143,1,63,0,1,15,971
1,47025.0,2013-07-11,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,415,1,45,0,0,14,513
1,37971.0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,30,1,48,1,0,4,376
2,41335.0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,187,1,53,0,0,9,345
1,67267.0,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,251,1,63,1,0,10,207
1,57338.0,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,237,1,46,0,0,10,221
2,50523.0,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,91,2,61,1,0,6,346
2,35791.0,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,35,3,56,0,0,4,549
3,50611.0,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,493,1,61,0,1,16,970
3,56242.0,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,1,52,1,0,23,643
1,48904.0,2012-02-12,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,371,1,61,0,0,13,1028
1,56243.0,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,396,3,46,0,0,14,341
1,21355.0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,68,1,36,1,2,5,473
2,57420.0,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,322,1,50,1,1,12,529
2,52247.25135379061,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,317,1,51,1,0,12,701
2,46390.0,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,222,1,66,0,0,9,215
2,54342.0,2013-03-07,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,177,2,65,1,0,8,639
1,52247.25135379061,2012-03-09,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,45,2,63,1,0,4,1002
2,52247.25135379061,2014-12-01,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,21,2,57,0,0,3,5
1,20895.0,2012-06-10,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,45,1,48,1,0,5,909
1,92344.0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,1899,0,73,1,2,20,325
3,52247.25135379061,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,1,49,1,0,4,306
2,26907.0,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,22,2,45,1,0,4,473
1,44964.0,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,41,2,41,1,0,4,720
1,75507.0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,0,42,1,0,20,304
2,53761.0,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,325,2,49,1,0,11,391
1,22682.0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,95,1,48,1,0,7,636
3,38887.0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,1,49,1,0,4,306
2,41658.0,2012-09-11,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,72,2,46,0,0,4,816
3,29791.0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,20,1,49,1,0,5,205
2,63915.0,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,789,2,65,1,0,21,494
1,39996.0,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,15,2,47,0,0,3,198
1,26759.0,2014-07-02,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,59,1,49,0,0,6,157
2,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,1,53,0,0,21,594
3,51039.0,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,417,2,52,1,0,12,785
1,60544.0,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,2,60,1,0,11,833
1,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,1,49,1,0,20,252
1,37716.0,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,188,1,68,1,0,8,229
1,36864.0,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,354,1,64,0,1,11,845
2,44511.0,2012-12-10,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,1,51,1,0,20,726
3,36947.0,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,146,2,54,1,0,7,881
2,47352.0,2013-11-04,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,319,1,70,1,0,12,397
2,67087.0,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,794,1,68,1,0,20,354
1,57045.0,2012-08-09,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,454,1,71,1,0,15,849
3,36957.0,2012-06-09,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,152,2,68,0,1,7,910
3,69389.0,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,797,1,44,1,0,21,799
1,80134.0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,1,49,1,4,14,565
2,43142.0,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,20,2,52,1,0,3,291
1,80589.0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,1428,0,77,1,2,20,318
1,34412.0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,209,1,31,0,0,8,661
1,57537.0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,545,1,42,0,0,15,426
0,22634.0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,0,55,1,0,5,689
1,51315.0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,222,0,73,1,0,9,286
1,36026.0,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,61,3,49,1,0,5,265
1,24639.0,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,44,2,48,1,0,6,312
3,34578.0,2014-11-04,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,8,3,49,1,0,3,32
2,65704.0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,817,0,49,0,0,22,419
1,63810.0,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,1,55,0,1,19,755
3,54132.0,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,1,52,1,0,4,293
1,18690.0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,0,62,1,0,4,708
1,28164.0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,78,1,51,1,0,6,610
3,34596.0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,23,1,47,1,0,3,602
3,43269.0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,19,1,49,1,0,3,446
2,38741.0,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,61,2,63,0,0,5,251
1,31907.0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,449,0,49,0,0,13,612
2,27100.0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,1,38,1,0,4,581
2,31163.0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,1,48,0,0,4,296
1,92533.0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,1131,0,36,1,2,22,352
1,34853.0,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,34,2,48,0,0,5,348
1,70844.0,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,294,2,54,0,0,12,402
2,31086.0,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,48,2,42,1,1,4,610
1,60544.0,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,2,60,1,0,11,833
2,20491.0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,30,0,35,1,0,3,680
1,42523.0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,125,0,57,1,0,6,227
1,39922.0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,1,38,1,0,7,660
1,33402.0,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,70,2,69,1,0,6,506
2,36408.0,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,22,2,72,1,0,3,441
1,21645.0,2012-03-09,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,65,1,42,1,1,6,1002
2,78427.0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,1930,0,73,0,2,20,773
1,82657.0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,2283,0,75,1,2,22,435
1,51876.0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,310,0,63,1,0,12,417
2,78041.0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,1319,0,50,1,0,17,720
1,52852.0,2012-01-12,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,879,1,64,1,1,22,1059
3,70038.0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,0,39,1,0,16,407
2,69401.0,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,690,1,48,1,0,13,258
1,46053.0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,209,1,49,1,0,9,657
1,77343.0,2014-09-06,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,1134,0,56,1,0,16,91
1,73892.0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,1507,0,68,0,1,22,388
3,40304.0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,57,1,54,0,0,5,432
3,32727.0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,529,0,56,1,0,15,830
1,68695.0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,1091,0,52,1,0,15,164
1,43300.0,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,180,1,50,0,1,8,784
1,26290.0,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,77,2,49,1,0,6,370
1,93790.0,2014-12-02,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,2349,0,51,0,4,25,4
3,38410.0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,534,0,47,1,1,16,813
2,64866.0,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,556,1,71,0,1,17,314
1,57957.0,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,637,1,62,1,0,18,474
3,46015.0,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,46,2,66,1,2,4,237
1,16531.0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,44,1,43,1,0,6,171
2,28072.0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,47,1,35,1,0,4,486
2,49476.0,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,795,1,58,0,0,18,534
1,50725.0,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,586,1,68,1,0,17,661
1,83844.0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,0,69,1,1,19,366
3,41145.0,2014-08-02,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,13,2,71,1,0,3,126
1,67419.0,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,1471,1,51,1,0,21,689
2,23162.0,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,65,2,51,1,0,5,350
1,34380.0,2013-02-05,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,175,1,44,1,0,8,669
1,34704.0,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,40,1,55,0,0,4,588
3,94871.0,2012-01-09,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,1078,2,52,1,3,17,1062
1,65148.0,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1115,1,63,1,0,19,750
1,39898.0,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,1,67,1,0,7,369
2,64857.0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,0,65,0,0,22,743
3,59892.0,2013-02-11,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,87,1,51,1,0,6,663
2,41020.0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,217,0,34,0,0,9,404
3,57072.0,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,1034,1,60,1,1,25,316
1,60474.0,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,1,42,0,0,24,701
1,62807.0,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,819,1,61,1,0,20,827
2,19414.0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,32,1,40,1,0,4,416
1,19107.0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,46,1,41,1,0,4,471
2,75484.0,2012-02-08,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,1159,1,45,1,0,16,1032
2,70379.0,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,860,1,45,0,0,22,643
2,79419.0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,1631,0,51,1,0,14,167
3,64014.0,2014-10-06,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,444,3,75,1,1,15,61
1,76998.0,2013-11-01,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,1910,1,66,1,1,27,400
2,49854.0,2013-10-11,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,380,1,49,1,0,13,421
3,60585.0,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,736,2,50,1,1,20,530
3,42873.0,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,269,2,71,0,0,11,684
1,87679.0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,2524,0,33,1,4,28,497
1,57867.0,2013-01-10,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,612,1,43,1,0,18,695
1,35765.0,2013-11-12,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,75,1,31,1,0,6,389
1,65492.0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,1045,0,62,1,0,24,314
1,32952.0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,55,1,44,0,0,5,693
3,53374.0,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,1064,1,52,1,2,15,842
1,71706.0,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,1443,1,62,1,0,21,753
1,68487.0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,0,33,1,0,29,692
2,53253.0,2013-11-02,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,436,2,46,1,0,12,399
2,31163.0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,1,48,0,0,4,296
1,42014.0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,436,1,44,1,1,14,841
2,54108.0,2012-05-11,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,2,48,1,0,19,939
3,49667.0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,1396,0,66,0,2,20,838
2,63206.0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,928,0,47,1,1,13,261
2,57136.0,2013-09-07,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,642,2,49,1,0,17,455
2,46772.0,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,1048,1,46,1,1,24,878
3,78931.0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,943,0,50,1,0,23,407
1,53977.0,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,1,63,1,0,22,487
1,84219.0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,0,33,1,0,17,307
2,46098.0,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,2,46,0,0,7,840
1,73538.0,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,1658,1,56,1,0,23,741
1,79529.0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,1638,0,35,1,0,21,223
2,20981.0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,73,0,44,1,1,6,585
1,51766.0,2014-11-03,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,275,1,41,0,0,10,33
1,55759.0,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,854,1,59,1,0,21,738
1,33039.0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,78,1,43,1,0,6,453
2,37787.0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,106,1,49,1,0,6,442
1,27242.0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,106,1,51,0,1,5,755
3,87188.0,2013-03-06,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,1923,0,38,0,1,18,640
1,69930.0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,1662,0,50,1,0,21,559
1,37697.0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,84,1,45,0,0,6,157
3,37401.0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,48,1,48,1,0,5,184
1,3502.0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,5,1,48,0,0,0,602
1,58597.0,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,733,2,45,1,0,20,746
3,82032.0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,1234,0,73,0,0,17,216
1,28087.0,2012-11-12,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,112,2,63,1,0,6,754
3,74004.0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,1658,0,34,0,3,14,285
1,19740.0,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,55,1,61,1,0,5,622
2,57036.0,2012-11-12,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,1513,1,46,1,1,22,754
2,53083.0,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,271,2,63,1,1,11,570
3,69283.0,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,904,1,46,1,0,23,175
2,46098.0,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,120,2,46,0,1,7,840
2,23331.0,2012-04-09,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,103,1,33,1,0,6,971
2,23331.0,2012-05-10,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,269,1,33,0,0,11,940
1,9255.0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,22,1,32,0,0,4,351
3,67786.0,2013-07-12,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,1156,0,62,0,1,15,512
3,71969.0,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,1086,1,50,1,1,16,781
2,59235.0,2013-12-01,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,1128,1,54,0,0,25,370
1,31928.0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,72,1,32,1,0,7,253
